start_time,end_time,content,video_id
122040,123817,in which I emphasized the importance,rXkOPv3wVZw
123817,129067,"of using quiet, unobtrusive platforms for exploration.",rXkOPv3wVZw
129067,131792,"This came out of hundreds of dives I have made,",rXkOPv3wVZw
131792,134118,farting around in the dark,rXkOPv3wVZw
134118,136896,"using these platforms,",rXkOPv3wVZw
136896,140479,and my impression that I saw more animals,rXkOPv3wVZw
140479,142360,working from the submersible,rXkOPv3wVZw
142360,145280,than I did with either of the remote-operated vehicles.,rXkOPv3wVZw
145280,148650,But that could just be because the submersible has a wider field of view.,rXkOPv3wVZw
148650,150339,But I also felt like I saw more animals,rXkOPv3wVZw
150339,152190,"working with the Tiburon than the Ventana,",rXkOPv3wVZw
152190,154375,two vehicles with the same field of view,rXkOPv3wVZw
154375,156413,but different propulsion systems.,rXkOPv3wVZw
156413,160444,So my suspicion was that it might have something to do with the amount of noise they make.,rXkOPv3wVZw
160444,162700,"So I set up a hydrophone on the bottom of the ocean,",rXkOPv3wVZw
162700,165860,and I had each of these fly by at the same speed and distance,rXkOPv3wVZw
165860,168292,and recorded the sound they made.,rXkOPv3wVZw
168292,169929,The Johnson Sea-Link -- (whirring noise) --,rXkOPv3wVZw
169929,172524,"which you can probably just barely hear here,",rXkOPv3wVZw
172524,176124,"uses electric thrusters -- very, very quiet.",rXkOPv3wVZw
176124,179479,The Tiburon also uses electric powered thrusters.,rXkOPv3wVZw
179479,184558,"It's also pretty quiet, but a bit noisier. (Louder whirring noise)",rXkOPv3wVZw
184558,187761,But most deep-diving ROVs these days use hydraulics,rXkOPv3wVZw
187761,191199,and they sound like the Ventana. (Loud beeping noise),rXkOPv3wVZw
191199,194625,I think that's got to be scaring a lot of animals away.,rXkOPv3wVZw
194625,197118,"So for the deep sea squid hunt,",rXkOPv3wVZw
197118,199275,I proposed using an optical lure,rXkOPv3wVZw
199275,201435,attached to a camera platform,rXkOPv3wVZw
201435,206203,"with no thrusters, no motors,",rXkOPv3wVZw
206203,208812,"just a battery-powered camera,",rXkOPv3wVZw
208812,211832,and the only illumination coming from red light,rXkOPv3wVZw
211832,214324,that's invisible to most deep-sea animals,rXkOPv3wVZw
214324,217016,that are adapted to see primarily blue.,rXkOPv3wVZw
217016,218278,"That's visible to our eye,",rXkOPv3wVZw
218278,221619,but it's the equivalent of infrared in the deep sea.,rXkOPv3wVZw
221619,224460,"So this camera platform, which we called the Medusa,",rXkOPv3wVZw
224460,226589,"could just be thrown off the back of the ship,",rXkOPv3wVZw
226589,232175,"attached to a float at the surface with over 2,000 feet of line,",rXkOPv3wVZw
232175,236254,"it would just float around passively carried by the currents,",rXkOPv3wVZw
236254,240651,and the only light visible to the animals in the deep,rXkOPv3wVZw
240651,244638,"would be the blue light of the optical lure,",rXkOPv3wVZw
244638,248418,"which we called the electronic jellyfish, or e-jelly,",rXkOPv3wVZw
248418,251278,because it was designed to imitate,rXkOPv3wVZw
251278,253534,the bioluminescent display,rXkOPv3wVZw
253534,256879,of the common deep sea jellyfish Atolla.,rXkOPv3wVZw
256879,260440,"Now, this pinwheel of light that the Atolla produces",rXkOPv3wVZw
260440,263423,is known as a bioluminescent burglar alarm,rXkOPv3wVZw
263423,265701,and is a form of defense.,rXkOPv3wVZw
265701,268882,The reason that the electronic jellyfish worked as a lure,rXkOPv3wVZw
268882,271785,"is not because giant squid eat jellyfish,",rXkOPv3wVZw
271785,276214,but it's because this jellyfish only resorts to producing this light,rXkOPv3wVZw
276214,278591,when it's being chewed on by a predator,rXkOPv3wVZw
278591,281270,and its only hope for escape,rXkOPv3wVZw
281270,284245,may be to attract the attention of a larger predator,rXkOPv3wVZw
284245,286307,that will attack its attacker,rXkOPv3wVZw
286307,288850,and thereby afford it an opportunity for escape.,rXkOPv3wVZw
288850,292742,"It's a scream for help, a last-ditch attempt for escape,",rXkOPv3wVZw
292742,296150,and a common form of defense in the deep sea.,rXkOPv3wVZw
296150,298263,The approach worked.,rXkOPv3wVZw
298263,301774,Whereas all previous expeditions had failed to garner,rXkOPv3wVZw
301774,304222,"a single video glimpse of the giant,",rXkOPv3wVZw
304222,308887,"we managed six, and the first triggered wild excitement.",rXkOPv3wVZw
308887,322105,Edith Widder (on video): Oh my God. Oh my God! Are you kidding me?Other scientists: Oh ho ho! That's just hanging there.,rXkOPv3wVZw
322105,325241,"EW: It was like it was teasing us, doing a kind of fan dance --",rXkOPv3wVZw
325241,327286,"now you see me, now you don't --",rXkOPv3wVZw
327286,330289,"and we had four such teasing appearances,",rXkOPv3wVZw
330289,335698,"and then on the fifth, it came in and totally wowed us.",rXkOPv3wVZw
335698,339971,(Music) Narrator: (Speaking in Japanese),rXkOPv3wVZw
339971,349813,Scientists: Ooh. Bang! Oh my God! Whoa!,rXkOPv3wVZw
352259,354513,(Applause),rXkOPv3wVZw
354513,359367,EW: The full monty.,rXkOPv3wVZw
359367,360712,What really wowed me about that,rXkOPv3wVZw
360712,362886,was the way it came in up over the e-jelly,rXkOPv3wVZw
362886,365206,"and then attacked the enormous thing next to it,",rXkOPv3wVZw
365206,368512,which I think it mistook for the predator on the e-jelly.,rXkOPv3wVZw
368512,370931,But even more incredible was the footage shot,rXkOPv3wVZw
370931,373576,from the Triton submersible.,rXkOPv3wVZw
373576,376360,What was not mentioned in the Discovery documentary,rXkOPv3wVZw
376360,379806,"was that the bait squid that Dr. Kubodera used,",rXkOPv3wVZw
379806,383408,a one-meter long diamondback squid,rXkOPv3wVZw
383408,386120,"had a light attached to it, a squid jig",rXkOPv3wVZw
386120,388704,"of the type that longline fishermen use,",rXkOPv3wVZw
388704,390742,and I think it was this light,rXkOPv3wVZw
390742,393291,that brought the giant in.,rXkOPv3wVZw
393291,394756,"Now, what you're seeing",rXkOPv3wVZw
394756,399854,"is the intensified camera's view under red light,",rXkOPv3wVZw
399854,403976,and that's all Dr. Kubodera could see when the giant comes in here.,rXkOPv3wVZw
403976,406431,"And then he got so excited,",rXkOPv3wVZw
406431,409926,"he turned on his flashlight because he wanted to see better,",rXkOPv3wVZw
409926,412110,"and the giant didn't run away,",rXkOPv3wVZw
412110,415351,"so he risked turning on the white lights on the submersible,",rXkOPv3wVZw
415351,417887,bringing a creature of legend,rXkOPv3wVZw
417887,422858,from the misty history into high-resolution video.,rXkOPv3wVZw
422858,426126,"It was absolutely breathtaking,",rXkOPv3wVZw
426126,429055,and had this animal had its feeding tentacles intact,rXkOPv3wVZw
429055,430520,"and fully extended,",rXkOPv3wVZw
430520,433772,it would have been as tall as a two-story house.,rXkOPv3wVZw
433772,436431,How could something that big,rXkOPv3wVZw
436431,441031,live in our ocean and yet remain unfilmed until now?,rXkOPv3wVZw
441031,444655,We've only explored about five percent of our ocean.,rXkOPv3wVZw
444655,447791,"There are great discoveries yet to be made down there,",rXkOPv3wVZw
447791,452413,fantastic creatures representing millions of years of evolution,rXkOPv3wVZw
452413,454510,and possibly bioactive compounds,rXkOPv3wVZw
454510,458325,that could benefit us in ways that we can't even yet imagine.,rXkOPv3wVZw
458325,461373,Yet we have spent only a tiny fraction,rXkOPv3wVZw
461373,464742,of the money on ocean exploration,rXkOPv3wVZw
464742,467149,that we've spent on space exploration.,rXkOPv3wVZw
467149,470794,"We need a NASA-like organization for ocean exploration,",rXkOPv3wVZw
470794,473629,because we need to be exploring and protecting,rXkOPv3wVZw
473629,476221,our life support systems here on Earth.,rXkOPv3wVZw
476221,482453,We need — thank you. (Applause),rXkOPv3wVZw
482453,485307,Exploration is the engine that drives innovation.,rXkOPv3wVZw
485307,488278,Innovation drives economic growth.,rXkOPv3wVZw
488278,489801,"So let's all go exploring,",rXkOPv3wVZw
489801,492902,"but let's do it in a way that doesn't scare the animals away,",rXkOPv3wVZw
492902,495235,"or, as Mike deGruy once said,",rXkOPv3wVZw
495235,497021,"If you want to get away from it all""",rXkOPv3wVZw
497021,498635,"and see something you've never seen,",rXkOPv3wVZw
498635,502220,"or have an excellent chance of seeing something that no one's ever seen,",rXkOPv3wVZw
502220,503750,"get in a sub.""
156;503750;505956;He should have been with us for this adventure.""",rXkOPv3wVZw
505956,507763,We miss him.,rXkOPv3wVZw
507763,512979,(Applause),rXkOPv3wVZw
12671,15612,Election night 2008,eZj5n8ScTkI
15612,18971,was a night that tore me in half.,eZj5n8ScTkI
18971,23360,It was the night that Barack Obama was elected.,eZj5n8ScTkI
23360,27733,"[One hundred and forty-three]
years after the end of slavery,",eZj5n8ScTkI
27733,30010,and [43] years after the passage,eZj5n8ScTkI
30010,31750,"of the Voting Rights Act,",eZj5n8ScTkI
31750,35790,an African-American was elected president.,eZj5n8ScTkI
35790,39537,Many of us never thought that this was possible,eZj5n8ScTkI
39537,42309,until the moment that it happened.,eZj5n8ScTkI
42309,45524,"And in many ways, it was the climax",eZj5n8ScTkI
45524,47330,of the black civil rights movement,eZj5n8ScTkI
47330,49388,in the United States.,eZj5n8ScTkI
49388,51237,"I was in California that night,",eZj5n8ScTkI
51237,53123,which was ground zero at the time,eZj5n8ScTkI
53123,54947,for another movement:,eZj5n8ScTkI
54947,57940,the marriage equality movement.,eZj5n8ScTkI
57940,59746,Gay marriage was on the ballot,eZj5n8ScTkI
59746,62830,"in the form of Proposition 8,",eZj5n8ScTkI
62830,66535,"and as the election returns started to come in,",eZj5n8ScTkI
66535,68651,it became clear that the right,eZj5n8ScTkI
68651,71024,"for same sex couples to marry,",eZj5n8ScTkI
71024,74076,"which had recently been granted
by the California courts,",eZj5n8ScTkI
74076,76365,was going to be taken away.,eZj5n8ScTkI
76365,78548,So on the same night,eZj5n8ScTkI
78548,82830,"that Barack Obama won his historic presidency,",eZj5n8ScTkI
82830,85322,the lesbian and gay community suffered,eZj5n8ScTkI
85322,88600,one of our most painful defeats.,eZj5n8ScTkI
88600,92127,And then it got even worse.,eZj5n8ScTkI
92127,94121,"Pretty much immediately,",eZj5n8ScTkI
94121,96567,African-Americans started to be blamed,eZj5n8ScTkI
96567,98899,for the passage of Proposition 8.,eZj5n8ScTkI
98899,102496,This was largely due to an incorrect poll that said,eZj5n8ScTkI
102496,104255,that blacks had voted for the measure,eZj5n8ScTkI
104255,106740,by something like 70 percent.,eZj5n8ScTkI
106740,108455,"This turned out not to be true,",eZj5n8ScTkI
108455,114029,"but this idea of pervasive black homophobia set in,",eZj5n8ScTkI
114029,117286,and was grabbed on by the media.,eZj5n8ScTkI
117286,119972,I couldn't tear myself away from the coverage.,eZj5n8ScTkI
119972,122999,I listened to some gay commentator say,eZj5n8ScTkI
122999,125388,that the African-American community,eZj5n8ScTkI
125388,127403,"was notoriously homophobic,",eZj5n8ScTkI
127403,130677,"and now that civil rights had been achieved for us,",eZj5n8ScTkI
130677,132810,we wanted to take away other people's rights.,eZj5n8ScTkI
132810,135617,There were even reports of racist epithets,eZj5n8ScTkI
135617,137534,being thrown at some of the participants,eZj5n8ScTkI
137534,139200,of the gay rights rallies,eZj5n8ScTkI
139200,141819,that took place after the election.,eZj5n8ScTkI
141819,143810,"And on the other side,",eZj5n8ScTkI
143810,147631,some African-Americans dismissed or ignored,eZj5n8ScTkI
147631,151150,homophobia that was indeed real in our community.,eZj5n8ScTkI
151150,153800,And others resented this comparison,eZj5n8ScTkI
153800,156130,"between gay rights and civil rights,",eZj5n8ScTkI
156130,159675,"and once again, the sinking feeling",eZj5n8ScTkI
159675,161694,that two minority groups,eZj5n8ScTkI
161694,164144,of which I'm both a part of,eZj5n8ScTkI
164144,167086,were competing with each other,eZj5n8ScTkI
167086,169777,instead of supporting each other,eZj5n8ScTkI
169777,174303,"overwhelmed and, frankly, pissed me off.",eZj5n8ScTkI
174303,177436,"Now, I'm a documentary filmmaker,",eZj5n8ScTkI
177436,180479,so after going through my pissed off stage,eZj5n8ScTkI
180479,183559,"and yelling at the television and radio,",eZj5n8ScTkI
183559,185849,my next instinct was,eZj5n8ScTkI
185849,187928,to make a movie.,eZj5n8ScTkI
187928,192280,"And what guided me in making this film was,",eZj5n8ScTkI
192280,194078,how was this happening?,eZj5n8ScTkI
194078,197278,How was it that the gay rights movement,eZj5n8ScTkI
197278,200589,was being pitted against the civil rights movement?,eZj5n8ScTkI
200589,203834,And this wasn't just an abstract question.,eZj5n8ScTkI
203834,206189,"I'm a beneficiary of both movements,",eZj5n8ScTkI
206189,209273,so this was actually personal.,eZj5n8ScTkI
209273,210868,But then something else happened,eZj5n8ScTkI
210868,213829,after that election in 2008.,eZj5n8ScTkI
213829,216217,The march towards gay equality,eZj5n8ScTkI
216217,218266,accelerated at a pace,eZj5n8ScTkI
218266,221288,"that surprised and shocked everyone,",eZj5n8ScTkI
221288,225910,"and is still reshaping our laws and our policies,",eZj5n8ScTkI
225910,228963,our institutions and our entire country.,eZj5n8ScTkI
228963,232828,And so it started to become increasingly clear to me,eZj5n8ScTkI
232828,234926,that this pitting of the two movements,eZj5n8ScTkI
234926,238508,"against each other actually didn't make sense,",eZj5n8ScTkI
238508,239740,and that they were in fact,eZj5n8ScTkI
239740,243061,"much, much more interconnected,",eZj5n8ScTkI
243061,245251,"and that, in fact, some of the way",eZj5n8ScTkI
245251,247570,that the gay rights movement has been able,eZj5n8ScTkI
247570,251145,to make such incredible gains so quickly,eZj5n8ScTkI
251145,253193,is that it's used some of the same tactics,eZj5n8ScTkI
253193,256880,and strategies that were first laid down,eZj5n8ScTkI
256880,258740,by the civil rights movement.,eZj5n8ScTkI
258740,262493,Let's just look at a few of these strategies.,eZj5n8ScTkI
262493,264772,"First off, it's really interesting to see,",eZj5n8ScTkI
264772,266740,"to actually visually see, how quick",eZj5n8ScTkI
266740,268810,"the gay rights movement has made its gains,",eZj5n8ScTkI
268810,271996,if you look at a few of the major events,eZj5n8ScTkI
271996,275720,on a timeline of both freedom movements.,eZj5n8ScTkI
275720,279302,"Now, there are tons of milestones",eZj5n8ScTkI
279302,280523,"in the civil rights movement,",eZj5n8ScTkI
280523,282416,but the first one we're going to start with,eZj5n8ScTkI
282416,286312,is the 1955 Montgomery bus boycott.,eZj5n8ScTkI
286312,288900,This was a protest campaign,eZj5n8ScTkI
288900,291845,"against Montgomery, Alabama's segregation",eZj5n8ScTkI
291845,293852,"on their public transit system,",eZj5n8ScTkI
293852,296711,and it began when a woman named Rosa Parks,eZj5n8ScTkI
296711,299839,refused to give up her seat to a white person.,eZj5n8ScTkI
299839,302117,"The campaign lasted a year,",eZj5n8ScTkI
302117,304216,and it galvanized the civil rights movement,eZj5n8ScTkI
304216,307183,like nothing had before it.,eZj5n8ScTkI
307183,310035,And I call this strategy the,eZj5n8ScTkI
310035,314962,"I'm tired of your foot on my neck"" strategy.""",eZj5n8ScTkI
314962,319303,So gays and lesbians have been in society,eZj5n8ScTkI
319303,321770,"since societies began,",eZj5n8ScTkI
321770,324377,"but up until the mid-20th century,",eZj5n8ScTkI
324377,328762,homosexual acts were still illegal in most states.,eZj5n8ScTkI
328762,332872,"So just 14 years after the Montgomery bus boycott,",eZj5n8ScTkI
332872,337276,a group of LGBT folks took that same strategy.,eZj5n8ScTkI
337276,340495,"It's known as Stonewall, in 1969,",eZj5n8ScTkI
340495,343710,and it's where a group of LGBT patrons,eZj5n8ScTkI
343710,346392,fought back against police beatings,eZj5n8ScTkI
346392,348348,at a Greenwich Village bar that sparked,eZj5n8ScTkI
348348,350540,three days of rioting.,eZj5n8ScTkI
350540,353266,"Incidentally, black and latino LGBT folks",eZj5n8ScTkI
353266,355197,"were at the forefront of this rebellion,",eZj5n8ScTkI
355197,357466,and it's a really interesting example,eZj5n8ScTkI
357466,360677,"of the intersection of our struggles against racism,",eZj5n8ScTkI
360677,365370,"homophobia, gender identity and police brutality.",eZj5n8ScTkI
365370,368932,"After Stonewall happened, gay liberation groups",eZj5n8ScTkI
368932,371271,"sprang up all over the country,",eZj5n8ScTkI
371271,375891,"and the modern gay rights
movement as we know it took off.",eZj5n8ScTkI
375891,379085,So the next moment to look at on the timeline,eZj5n8ScTkI
379085,382230,is the 1963 March on Washington.,eZj5n8ScTkI
382230,385365,"This was a seminal event
in the civil rights movement",eZj5n8ScTkI
385365,388113,and it's where African-Americans called for both,eZj5n8ScTkI
388113,391096,civil and economic justice.,eZj5n8ScTkI
391096,393275,And it's of course where Martin Luther King,eZj5n8ScTkI
393275,395538,"delivered his famous I have a dream"" speech,""",eZj5n8ScTkI
395538,397533,but what's actually less known,eZj5n8ScTkI
397533,399868,is that this march was organized,eZj5n8ScTkI
399868,403178,by a man named Bayard Rustin.,eZj5n8ScTkI
403178,405901,"Bayard was an out gay man,",eZj5n8ScTkI
405901,408533,and he's considered one of the most brilliant,eZj5n8ScTkI
408533,411450,strategists of the civil rights movement.,eZj5n8ScTkI
411450,414196,He later in his life became a fierce advocate,eZj5n8ScTkI
414196,417073,"of LGBT rights as well, and his life",eZj5n8ScTkI
417073,422150,is testament to the intersection of the struggles.,eZj5n8ScTkI
422150,423467,The March on Washington,eZj5n8ScTkI
423467,425850,"is one of the high points of the movement,",eZj5n8ScTkI
425850,429020,and it's where there was a fervent belief,eZj5n8ScTkI
429020,431215,that African-Americans too,eZj5n8ScTkI
431215,434020,could be a part of American democracy.,eZj5n8ScTkI
434020,435880,I call this strategy the,eZj5n8ScTkI
435880,440890,"We are visible and many in numbers"" strategy.""",eZj5n8ScTkI
440890,443353,Some early gay activists were actually,eZj5n8ScTkI
443353,445433,"directly inspired by the march,",eZj5n8ScTkI
445433,448639,and some had taken part.,eZj5n8ScTkI
448639,451660,"Gay pioneer Jack Nichols said,",eZj5n8ScTkI
451660,453687,"We marched with Martin Luther King,""",eZj5n8ScTkI
453687,456289,"seven of us from the Mattachine Society --""",eZj5n8ScTkI
456289,458740,which was an early gay rights organization —,eZj5n8ScTkI
458740,462291,"and from that moment on, we had our own dream""",eZj5n8ScTkI
462291,465440,"about a gay rights march of similar proportions.""
160;465440;469130;Several years later, a series of marches took place,""",eZj5n8ScTkI
469130,471475,each one gaining the momentum,eZj5n8ScTkI
471475,473281,of the gay freedom struggle.,eZj5n8ScTkI
473281,475718,"The first one was in 1979,",eZj5n8ScTkI
475718,480267,and the second one took place in 1987.,eZj5n8ScTkI
480267,483993,The third one was held in 1993.,eZj5n8ScTkI
483993,487258,"Almost a million people showed up,",eZj5n8ScTkI
487258,490799,and people were so energized and excited,eZj5n8ScTkI
490799,491899,"by what had taken place,",eZj5n8ScTkI
491899,494298,they went back to their own communities,eZj5n8ScTkI
494298,495931,and started their own political,eZj5n8ScTkI
495931,497621,"and social organizations,",eZj5n8ScTkI
497621,501512,further increasing the visibility of the movement.,eZj5n8ScTkI
501512,503429,"The day of that march, October 11,",eZj5n8ScTkI
503429,506090,"was then declared National Coming Out Day,",eZj5n8ScTkI
506090,508984,and is still celebrated all over the world.,eZj5n8ScTkI
508984,511505,These marches set the groundwork,eZj5n8ScTkI
511505,514225,for the historic changes that we see happening,eZj5n8ScTkI
514225,517073,today in the United States.,eZj5n8ScTkI
517073,520614,"And lastly, the Loving"" strategy.""",eZj5n8ScTkI
520614,522790,The name speaks for itself.,eZj5n8ScTkI
522790,525603,"In 1967, the Supreme Court ruled",eZj5n8ScTkI
525603,527492,"in Loving v. Virginia,",eZj5n8ScTkI
527492,529612,and invalidated all laws,eZj5n8ScTkI
529612,532845,that prohibited interracial marriage.,eZj5n8ScTkI
532845,534760,This is considered one of the Supreme Court's,eZj5n8ScTkI
534760,538097,landmark civil rights cases.,eZj5n8ScTkI
538097,541010,"In 1996, President Clinton signed",eZj5n8ScTkI
541010,544581,"the Defense of Marriage Act, known as DOMA,",eZj5n8ScTkI
544581,546920,and that made the federal government,eZj5n8ScTkI
546920,549307,only have to recognize marriages,eZj5n8ScTkI
549307,553276,between a man and a woman.,eZj5n8ScTkI
553276,555690,"In United States v. Windsor,",eZj5n8ScTkI
555690,558837,a 79-year-old lesbian named Edith Windsor,eZj5n8ScTkI
558837,560800,sued the federal government,eZj5n8ScTkI
560800,563546,when she was forced to pay estate taxes,eZj5n8ScTkI
563546,565048,"on her deceased wife's property,",eZj5n8ScTkI
565048,568365,"something that heterosexual
couples don't have to do.",eZj5n8ScTkI
568365,570674,And as the case wound its way,eZj5n8ScTkI
570674,572430,"through the lower courts,",eZj5n8ScTkI
572430,576267,the Loving case was repeatedly cited as precedent.,eZj5n8ScTkI
576267,578561,"When it got to the Supreme Court in 2013,",eZj5n8ScTkI
578561,580284,"the Supreme Court agreed,",eZj5n8ScTkI
580284,582737,and DOMA was thrown out.,eZj5n8ScTkI
582737,585131,It was incredible.,eZj5n8ScTkI
585131,586778,But the gay marriage movement,eZj5n8ScTkI
586778,590365,has been making gains for years now.,eZj5n8ScTkI
590365,592930,"To date, 17 states",eZj5n8ScTkI
592930,595509,have passed laws allowing marriage equality.,eZj5n8ScTkI
595509,598187,It's become the de facto battle,eZj5n8ScTkI
598187,600710,"for gay equality,",eZj5n8ScTkI
600710,602360,"and it seems like daily,",eZj5n8ScTkI
602360,605240,"laws prohibiting it are being challenged in the courts,",eZj5n8ScTkI
605240,607827,"even in places like Texas and Utah,",eZj5n8ScTkI
607827,611145,which no one saw coming.,eZj5n8ScTkI
611145,613140,So a lot has changed,eZj5n8ScTkI
613140,615402,since that night in 2008,eZj5n8ScTkI
615402,617860,when I felt torn in half.,eZj5n8ScTkI
617860,620210,I did go on to make that film.,eZj5n8ScTkI
620210,621887,"It's a documentary film,",eZj5n8ScTkI
621887,623950,"and it's called The New Black,""""",eZj5n8ScTkI
623950,626905,and it looks at how the African-American community,eZj5n8ScTkI
626905,628918,is grappling with the gay rights issue,eZj5n8ScTkI
628918,631364,in light of the gay marriage movement,eZj5n8ScTkI
631364,634925,and this fight over the meaning of civil rights.,eZj5n8ScTkI
634925,636717,And I wanted to capture,eZj5n8ScTkI
636717,639798,"some of this incredible change that was happening,",eZj5n8ScTkI
639798,642890,"and as luck or politics would have it,",eZj5n8ScTkI
642890,645886,"another marriage battle started gearing up,",eZj5n8ScTkI
645886,647510,"this time in Maryland,",eZj5n8ScTkI
647510,649997,where African-Americans make up 30 percent,eZj5n8ScTkI
649997,651199,of the electorate.,eZj5n8ScTkI
651199,654265,So this tension between gay rights,eZj5n8ScTkI
654265,658229,"and civil rights started to bubble up once again,",eZj5n8ScTkI
658229,660292,and I was lucky enough to capture,eZj5n8ScTkI
660292,663702,how some people were making the connection,eZj5n8ScTkI
663702,666780,between the movements this time.,eZj5n8ScTkI
666780,669378,This is a clip of Karess Taylor-Hughes,eZj5n8ScTkI
669378,672632,"and Samantha Masters, two characters in the film,",eZj5n8ScTkI
672632,675220,as they hit the streets of Baltimore,eZj5n8ScTkI
675220,677557,and try to convince potential voters.,eZj5n8ScTkI
677557,681625,"(Video) Samantha Masters: That's what's up,
man, this is a righteous man over here.",eZj5n8ScTkI
681625,683910,"Okay, are you registered to vote?",eZj5n8ScTkI
683910,685090,"Man: No.
Karess Taylor-Hughes: Okay. How old are you?",eZj5n8ScTkI
685090,686901,"Man: 21.
KTH: 21? You gotta get registered to vote.",eZj5n8ScTkI
686901,688691,We got to get you registered to vote.,eZj5n8ScTkI
688691,691007,Man: I ain't voting on no gay shit.,eZj5n8ScTkI
691007,694041,"SM: Okay, why? What's up?
Man: I ain't with that.",eZj5n8ScTkI
694041,695350,SM: That's not cool.,eZj5n8ScTkI
695350,700362,"Man: What made you be gay?
SM: So what made you be straight?",eZj5n8ScTkI
700362,705175,So what made you be straight?,eZj5n8ScTkI
705175,709322,Man 2: You can't answer that question. (Laughter),eZj5n8ScTkI
709322,711050,"KSM: I used to not have the same rights as you,",eZj5n8ScTkI
711050,713304,but I know that because a black man like yourself,eZj5n8ScTkI
713304,714723,"stood up for a woman like me,",eZj5n8ScTkI
714723,716532,I know that I've got the same opportunities.,eZj5n8ScTkI
716532,718408,"So you, as a black man, have the opportunity",eZj5n8ScTkI
718408,719720,to stand up for somebody else.,eZj5n8ScTkI
719720,720919,"Whether you're gay or not,",eZj5n8ScTkI
720919,722400,"these are your brothers and sisters out here,",eZj5n8ScTkI
722400,723608,and they need you to represent.,eZj5n8ScTkI
723608,725380,Man 2: Who is you to tell somebody,eZj5n8ScTkI
725380,727000,"who they can't have sex with,",eZj5n8ScTkI
727000,728325,who they can't be with?,eZj5n8ScTkI
728325,730224,They ain't got that power.,eZj5n8ScTkI
730224,732892,"Nobody has that power to say,
you can't marry that young lady.",eZj5n8ScTkI
732892,734696,Who has that power? Nobody.,eZj5n8ScTkI
734696,735743,SM: But you know what?,eZj5n8ScTkI
735743,737853,"Our state has put the power in your hands,",eZj5n8ScTkI
737853,739430,and so what we need you to do,eZj5n8ScTkI
739430,741910,"is vote for, you gonna vote for 6.",eZj5n8ScTkI
741910,743495,Man 2: I got you.,eZj5n8ScTkI
743495,745409,"SM: Vote for 6, okay?
Man 2: I got you.",eZj5n8ScTkI
745409,747563,"KSM: All right, do y'all need
community service hours?",eZj5n8ScTkI
747563,749487,"You do? All right, you can always volunteer with us",eZj5n8ScTkI
749487,750918,to get community service hours.,eZj5n8ScTkI
750918,752244,Y'all want to do that?,eZj5n8ScTkI
752244,754982,We feed you. We bring you pizza.,eZj5n8ScTkI
754982,757672,(Laughter) (Applause),eZj5n8ScTkI
757672,760940,Yoruba Richen: Thank you.,eZj5n8ScTkI
760940,762998,What's amazing to me about that clip,eZj5n8ScTkI
762998,766392,that we just captured as we were filming,eZj5n8ScTkI
766392,769160,"is, it really shows how Karess",eZj5n8ScTkI
769160,772328,"understands the history
of the civil rights movement,",eZj5n8ScTkI
772328,774494,but she's not restricted by it.,eZj5n8ScTkI
774494,776797,She doesn't just limit it to black people.,eZj5n8ScTkI
776797,778857,She sees it as a blueprint,eZj5n8ScTkI
778857,782461,for expanding rights to gays and lesbians.,eZj5n8ScTkI
782461,785390,"Maybe because she's younger, she's like 25,",eZj5n8ScTkI
785390,787648,"she's able to do this a little bit more easily,",eZj5n8ScTkI
787648,790787,but the fact is that Maryland voters,eZj5n8ScTkI
790787,793913,"did pass that marriage equality amendment,",eZj5n8ScTkI
793913,796333,and in fact it was the first time,eZj5n8ScTkI
796333,799212,that marriage equality was directly voted on,eZj5n8ScTkI
799212,801581,and passed by the voters.,eZj5n8ScTkI
801581,804545,African-Americans supported it at a higher level,eZj5n8ScTkI
804545,805731,than had ever been recorded.,eZj5n8ScTkI
805731,808720,It was a complete turnaround from that night,eZj5n8ScTkI
808720,813074,in 2008 when Proposition 8 was passed.,eZj5n8ScTkI
813074,816874,"It was, and feels, monumental.",eZj5n8ScTkI
816874,820108,We in the LGBT community have gone,eZj5n8ScTkI
820108,824055,from being a pathologized and reviled,eZj5n8ScTkI
824055,825859,and criminalized group,eZj5n8ScTkI
825859,830166,to being seen as part of the great human quest,eZj5n8ScTkI
830166,832890,for dignity and equality.,eZj5n8ScTkI
832890,836767,We've gone from having to hide our sexuality,eZj5n8ScTkI
836767,839381,in order to maintain our jobs and our families,eZj5n8ScTkI
839381,842236,to literally getting a place at the table,eZj5n8ScTkI
842236,843520,with the president,eZj5n8ScTkI
843520,846646,and a shout out at his second inauguration.,eZj5n8ScTkI
846646,848207,I just want to read what he said,eZj5n8ScTkI
848207,850169,at that inauguration:,eZj5n8ScTkI
850169,852489,"We the people declare today""",eZj5n8ScTkI
852489,855525,"that the most evident of truths,",eZj5n8ScTkI
855525,858579,that all of us are created equal.,eZj5n8ScTkI
858579,861059,"It is the star that guides us still,",eZj5n8ScTkI
861059,863285,just as it guided our forebears,eZj5n8ScTkI
863285,864799,through Seneca Falls,eZj5n8ScTkI
864799,869220,"and Selma and Stonewall.""
319;869220;873057;Now we know that everything is not perfect,""",eZj5n8ScTkI
873057,874970,especially when you look at what's happening,eZj5n8ScTkI
874970,877953,"with the LGBT rights issue internationally,",eZj5n8ScTkI
877953,881504,but it says something about how far we've come,eZj5n8ScTkI
881504,884908,when our president puts the gay freedom struggle,eZj5n8ScTkI
